animal_id,has_name,is_adopted,sex_male,spay_neuter,cfa_approved,is_kitten,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A690004,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
A672404,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A686312,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A680478,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
A676657,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A674895,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A688029,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A690927,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A691788,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A682485,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A674521,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A677685,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
A683233,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A690904,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A662170,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A662761,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A687528,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A691437,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A685647,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A687936,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A682304,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A686093,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A669478,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A687684,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
A680397,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A664494,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A665549,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
A495792,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
A666661,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
A669137,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
A689901,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A684384,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A683578,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A690566,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A686525,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A687663,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A683040,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A673569,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A682446,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A681476,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
A677836,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A693716,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
A635769,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A682764,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A686932,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A668562,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A664658,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A678103,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
A669591,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A670044,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A683766,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A666071,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A671437,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A664071,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
A682681,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A691445,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A689447,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
A686724,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A669363,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
A682868,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A680091,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A662820,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A664211,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A692267,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A672295,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
A685368,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A680257,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A684609,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
A689905,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A671476,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
A673606,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A678783,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A669227,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A677087,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A674636,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A679010,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
A678670,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A668896,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A685063,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A687726,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
A683471,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A681904,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
A678741,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A675725,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A682797,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A671469,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
A341599,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A676021,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
A663723,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A680556,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
A681307,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A683215,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A675140,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A687651,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A665741,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A662906,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0
A691120,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A686520,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A664549,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
A679244,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
A678460,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A693742,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
A666785,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A560060,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A680766,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A679920,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A692419,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A679937,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A672912,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A688756,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
A677940,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A671308,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
A687999,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A685449,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A680185,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A670135,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A679429,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A678763,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A683744,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A662736,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
A664601,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A690246,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A683356,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
A685164,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
A692153,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A678244,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A675414,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
A679456,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A669911,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A664310,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A680987,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
A665071,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
A674861,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A669014,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A680409,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A678894,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A689907,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A676708,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A693929,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
A682219,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
A676655,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
A670696,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
A681267,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A661521,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A691736,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A686827,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A682370,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A673269,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A674102,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
A678868,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A670437,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
A680372,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A693720,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
A689711,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A685017,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A680191,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
A670985,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A683240,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A689253,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A677035,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A689094,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A690443,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A683138,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A668494,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
A677124,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A684866,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
A678651,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
A689227,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A672281,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A664799,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A686167,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A668505,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A672392,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A683349,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A680141,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A669042,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A687407,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A690745,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A667580,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A679752,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
A466858,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A665307,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A684835,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A678212,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A678666,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
A683290,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
A655042,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A676710,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A681148,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
A667408,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
A675802,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
A688135,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A672561,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0
A682200,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
A687814,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A661832,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
A681040,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
A677660,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A664723,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A691169,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A683250,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A683634,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A686286,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A661559,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A678585,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
A681265,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
A682736,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A677293,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A687930,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A660950,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A681765,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A690876,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A661695,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
A664750,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
A693174,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
A679538,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
A681484,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A684744,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A681793,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
A679675,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A682830,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0
A669122,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A684047,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A669807,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A665583,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A682623,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
A670547,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A677903,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A677776,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A681903,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
A662156,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
A673492,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
A683589,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
A683908,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A680124,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A681481,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A680349,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A684648,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A687085,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A686678,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A680559,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A683586,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A690542,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A689112,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A688072,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A684706,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A678091,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
A690810,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
A668687,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A665396,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A690347,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A691099,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A668274,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A677361,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A667413,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A676613,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A691200,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
A675569,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A483240,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
A665662,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
A670928,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A683748,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A667153,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A683248,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A682864,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
A684978,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A659579,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A679503,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
A687725,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A677812,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A666309,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A686144,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A685492,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A665125,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A581189,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A688701,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1
A694016,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A673522,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
A681426,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A677589,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
A685960,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A678833,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A667635,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A661132,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A678643,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A663920,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A676274,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A692371,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A680684,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A684480,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A689671,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A679075,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A667823,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
A685640,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A671143,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A664446,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A676428,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A680168,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A680452,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A690097,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
A691867,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
A693697,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
A689476,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A686782,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
A682802,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
A669723,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A680036,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
A675322,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A684853,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A670891,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A673951,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
A673709,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A689451,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
A677989,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
A673989,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A688621,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A681887,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A662549,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A651257,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A665101,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A683320,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A692061,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A686997,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A678113,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A677846,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A689935,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A683909,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A667516,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
A678389,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A678795,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
